index,model,emotion,file,audio_path,label,transcription,label_clean,transcription_clean,wer,reference_words,hits,substitutions,deletions,insertions,language,language_probability,status
861,a2,surprised,000861_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000861_a2_surprised.wav,gua2 m7-bat4 khuann3 kue3 guan2 ma2-mah4.,Speak very slowly gua2 m7 bat4 thu2 khuan2 te3 guan5 too7 ma2 song3,gua2 m7 bat4 khuann3 kue3 guan2 ma2 mah4,Speak very slowly gua2 m7 bat4 thu2 khuan2 te3 guan5 too7 ma2 song3,1.125,8,4,4,0,5,zh,1,ok
862,a2,disgusted,000862_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000862_a2_disgusted.wav,tsiah8-tioh8 ma7 khah4 an1-sim1.,Speak very slowly tsiah4 hai2 thinn1 me5 tse3 Cafe Normal,tsiah8 tioh8 ma7 khah4 an1 sim1,Speak very slowly tsiah4 hai2 thinn1 me5 tse3 Cafe Normal,1.6666666666666667,6,0,6,0,4,zh,1,ok
863,a2,fearful,000863_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000863_a2_fearful.wav,tsit4-ma2 tian7-si7 koh4 it4-tit8 po3 hit4-lo7‘塑化劑’.,Speak very slowly tsi1 kang2 ma3 ting5 kang1 si7 koh4 i3 li2 kang2 ti1 poo7 hi3 kang7 loo7 suh4 hua3 tsi2,tsit4 ma2 tian7 si7 koh4 it4 tit8 po3 hit4 lo7‘塑化劑’,Speak very slowly tsi1 kang2 ma3 ting5 kang1 si7 koh4 i3 li2 kang2 ti1 poo7 hi3 kang7 loo7 suh4 hua3 tsi2,1.9,10,2,8,0,11,zh,1,ok
864,a2,neutral,000864_a2_neutral.wav,/srv/RL_project/repo/outputs/wav/000864_a2_neutral.wav,"na7 tsiah8 siunn1 tse7,tui3 sin1-the2 tsiann5 bai2.",Speak very slowly tsiah4 hai7 siu3 noo7 tse7 un1 thui1 sin1 a2 too5 tsiah4 hue5 pe2 too7,na7 tsiah8 siunn1 tse7 tui3 sin1 the2 tsiann5 bai2,Speak very slowly tsiah4 hai7 siu3 noo7 tse7 un1 thui1 sin1 a2 too5 tsiah4 hue5 pe2 too7,1.6666666666666667,9,2,7,0,8,zh,1,ok
865,a2,disgusted,000865_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000865_a2_disgusted.wav,li2 gin2-a2-lang5 tu2 beh4 tua7.,speak very slowly lik1 guan2 lok4 phut4 tu2 be7 thoo2 se1 bian7,li2 gin2 a2 lang5 tu2 beh4 tua7,speak very slowly lik1 guan2 lok4 phut4 tu2 be7 thoo2 se1 bian7,1.5714285714285714,7,1,6,0,5,zh,1,ok
866,a2,surprised,000866_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000866_a2_surprised.wav,sin1-the2 ai3 koo3 hoo7 kiann7.,Speed very slowly signal tua7 ki5 khu1 thui1 hoo7 sian1 kiann1 si3,sin1 the2 ai3 koo3 hoo7 kiann7,Speed very slowly signal tua7 ki5 khu1 thui1 hoo7 sian1 kiann1 si3,1.8333333333333333,6,1,5,0,6,zh,1,ok
867,a2,neutral,000867_a2_neutral.wav,/srv/RL_project/repo/outputs/wav/000867_a2_neutral.wav,au7-pai2 tsiah4 u7-thang1 kian3-lip8 tsit8 e5 khuai3-lok8 e5 ka1-ting5.,Speak very slight su1 pai5 too7 tsia1 pun1 tshuan1 bian2 tshuan2 hing7 ke1 tsai3 tsioh8 he5 phi3 khuann3 e5 tsho3 kai2 e7 phio3,au7 pai2 tsiah4 u7 thang1 kian3 lip8 tsit8 e5 khuai3 lok8 e5 ka1 ting5,Speak very slight su1 pai5 too7 tsia1 pun1 tshuan1 bian2 tshuan2 hing7 ke1 tsai3 tsioh8 he5 phi3 khuann3 e5 tsho3 kai2 e7 phio3,1.5714285714285714,14,1,13,0,9,zh,1,ok
868,a2,neutral,000868_a2_neutral.wav,/srv/RL_project/repo/outputs/wav/000868_a2_neutral.wav,sui1-lian5 hian7-tshu2-si5 gua2 iau2-koh4 se3-han3.,speak very slowly sio1 lian5 phainn2 phainn2 soo1 sit4 gua7 tshui1 ko2 thoo2 kok4 tshui1 han5,sui1 lian5 hian7 tshu2 si5 gua2 iau2 koh4 se3 han3,speak very slowly sio1 lian5 phainn2 phainn2 soo1 sit4 gua7 tshui1 ko2 thoo2 kok4 tshui1 han5,1.5,10,1,9,0,6,zh,1,ok
869,a2,surprised,000869_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000869_a2_surprised.wav,m7-koh4 a1-ma2 tui3 gua2 e5 kuan1-sim1 kah4 thiann3-ai3.,"Speak very slowly, koh4 koh4 koh4 koh4 oh8 piuh4 thoo5 kah4 phu1 iann5 thui3",m7 koh4 a1 ma2 tui3 gua2 e5 kuan1 sim1 kah4 thiann3 ai3,Speak very slowly koh4 koh4 koh4 koh4 oh8 piuh4 thoo5 kah4 phu1 iann5 thui3,1.0833333333333333,12,1,11,0,2,zh,1,ok
870,a2,fearful,000870_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000870_a2_fearful.wav,gua2 e7 ing2-uan2 ki3 tiam3 sim1-lai7.,speak very slowly uai1 sik4 a2 m7 tok4 ki3 thui3 kiam1 simo1 lesbian,gua2 e7 ing2 uan2 ki3 tiam3 sim1 lai7,speak very slowly uai1 sik4 a2 m7 tok4 ki3 thui3 kiam1 simo1 lesbian,1.5,8,1,7,0,5,zh,1,ok
871,a2,disgusted,000871_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000871_a2_disgusted.wav,tsit4-ma2 gua2 tioh8-ai3 ho2-ho2 iu2-hau3 a1-ma2.,Speed very slowly ti7 to2 gueh8 tio7 the3 thue3 hoo2 thui1 tui3 eno1 me5 thoo3,tsit4 ma2 gua2 tioh8 ai3 ho2 ho2 iu2 hau3 a1 ma2,Speed very slowly ti7 to2 gueh8 tio7 the3 thue3 hoo2 thui1 tui3 eno1 me5 thoo3,1.3636363636363635,11,0,11,0,4,zh,1,ok
872,a2,angry,000872_a2_angry.wav,/srv/RL_project/repo/outputs/wav/000872_a2_angry.wav,pa1-pah4 ui7-tioh8 kui1-ke1-hue2 e5 sing1-uah8.,Speak very slowly pau1 sian7 phinn1 ni5 hai2 tio7 kin1 hui1 to7 phue3 phih4 tiong7 e5 an5,pa1 pah4 ui7 tioh8 kui1 ke1 hue2 e5 sing1 uah8,Speak very slowly pau1 sian7 phinn1 ni5 hai2 tio7 kin1 hui1 to7 phue3 phih4 tiong7 e5 an5,1.7,10,1,8,1,8,zh,1,ok
873,a2,surprised,000873_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000873_a2_surprised.wav,tan2 gua2 tua7-han3.,speedwise slowly phong1 khok4 khoo1 tshut4 tsenn1 a2,tan2 gua2 tua7 han3,speedwise slowly phong1 khok4 khoo1 tshut4 tsenn1 a2,2.0,4,0,4,0,4,zh,1,ok
874,a2,disgusted,000874_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000874_a2_disgusted.wav,gua2 beh4 po3-tap4 a1-ma2 iong2-iok8--gua2 e5 un1-tsing5.,Speak very slowly. gueh8 hue2 phok4 tik4 phoo2 gueh8 toh4 ai3 kuan5 hue2 bun5 a2 tsing5 tio5,gua2 beh4 po3 tap4 a1 ma2 iong2 iok8 gua2 e5 un1 tsing5,Speak very slowly gueh8 hue2 phok4 tik4 phoo2 gueh8 toh4 ai3 kuan5 hue2 bun5 a2 tsing5 tio5,1.3333333333333333,12,1,11,0,5,zh,1,ok
875,a2,happy,000875_a2_happy.wav,/srv/RL_project/repo/outputs/wav/000875_a2_happy.wav,koh4 tsiong1 tsit4 hun7 un1-tsing5 ka7 thuan5--loh8-khi3.,Speak very slowly khoo2 tsiong1 kok4 tsit8 phut8 siat4 u7 nau7 tsiunn7 ko2 se3 thuan5 pit4 loh8 hi2 thi7 thui1,koh4 tsiong1 tsit4 hun7 un1 tsing5 ka7 thuan5 loh8 khi3,Speak very slowly khoo2 tsiong1 kok4 tsit8 phut8 siat4 u7 nau7 tsiunn7 ko2 se3 thuan5 pit4 loh8 hi2 thi7 thui1,1.7,10,3,7,0,10,zh,1,ok
876,a2,happy,000876_a2_happy.wav,/srv/RL_project/repo/outputs/wav/000876_a2_happy.wav,"tsue3-au7,gua2 beh4 kong2.",Speak very slowly tsui2 hoo7 gua7 to2 beh4 kong2,tsue3 au7 gua2 beh4 kong2,Speak very slowly tsui2 hoo7 gua7 to2 beh4 kong2,1.4,5,2,3,0,4,zh,1,ok
877,a2,angry,000877_a2_angry.wav,/srv/RL_project/repo/outputs/wav/000877_a2_angry.wav,"a1-ma2,li2 si7 gua2 ing2-uan2 ing2-uan2 siong7 ai3 e5 lang5!",Speak very slow lang1 khi3 oh8 thu5 sian1 sian1 si7 tsiunn7 too7 ing5 thong1 siunn7 ai3 thue5 e5 phlang3 phi2,a1 ma2 li2 si7 gua2 ing2 uan2 ing2 uan2 siong7 ai3 e5 lang5,Speak very slow lang1 khi3 oh8 thu5 sian1 sian1 si7 tsiunn7 too7 ing5 thong1 siunn7 ai3 thue5 e5 phlang3 phi2,1.3846153846153846,13,2,11,0,7,zh,1,ok
878,a2,fearful,000878_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000878_a2_fearful.wav,gua2 e5 ian2-kang2 tio7 kong2 kau3 tsia1.,speed very slowly gua7 khi3 ki1 a2 pong7 m7 tioh8 e5 siong1 kok4,gua2 e5 ian2 kang2 tio7 kong2 kau3 tsia1,speed very slowly gua7 khi3 ki1 a2 pong7 m7 tioh8 e5 siong1 kok4,1.625,8,0,8,0,5,zh,1,ok
879,a2,sad,000879_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000879_a2_sad.wav,kam2-sia7 kok4-ui7.,speak very slowly kang1 thua1 se1 hun7 khoo1 tshut4 ian5,kam2 sia7 kok4 ui7,speak very slowly kang1 thua1 se1 hun7 khoo1 tshut4 ian5,2.5,4,0,4,0,6,zh,1,ok
880,a2,fearful,000880_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000880_a2_fearful.wav,thau3-jit8 ti7 gua7-khau2 pun1-pho1 tsau2-tsong5.,be very slowly thau3 theh4 tsai5 tian1 gua7 tshuan1 gua7 pun5 hok4 hoo7 tsoo7 thong2 sui2,thau3 jit8 ti7 gua7 khau2 pun1 pho1 tsau2 tsong5,be very slowly thau3 theh4 tsai5 tian1 gua7 tshuan1 gua7 pun5 hok4 hoo7 tsoo7 thong2 sui2,1.5555555555555556,9,2,7,0,7,zh,1,ok
881,a2,disgusted,000881_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000881_a2_disgusted.wav,u7-tang1-si5 kui2-na7 kang1 tsiah4 u7-thang1 tng2-lai5 tsit8 pai2.,Speed very slowly or some end tan2 leh4 siunn7 e5 kui1 too7 tsinn5 e5 gong7 tsia1 iu7 jip8 tshang1 to1 kha1 sit8 piat8 too7,u7 tang1 si5 kui2 na7 kang1 tsiah4 u7 thang1 tng2 lai5 tsit8 pai2,Speed very slowly or some end tan2 leh4 siunn7 e5 kui1 too7 tsinn5 e5 gong7 tsia1 iu7 jip8 tshang1 to1 kha1 sit8 piat8 too7,1.8461538461538463,13,0,13,0,11,zh,1,ok
882,a2,neutral,000882_a2_neutral.wav,/srv/RL_project/repo/outputs/wav/000882_a2_neutral.wav,tshio3 si2 hong1-guan5 hit4 e5 tann1-sai2--e5.,speak very slowly tshio3 tshui3 sit4 hong5 kuan5 kuan5 tshueh4 hip5 e5 phih4,tshio3 si2 hong1 guan5 hit4 e5 tann1 sai2 e5,speak very slowly tshio3 tshui3 sit4 hong5 kuan5 kuan5 tshueh4 hip5 e5 phih4,1.2222222222222223,9,2,7,0,4,zh,1,ok
883,a2,sad,000883_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000883_a2_sad.wav,tsing3-tsoh4 tsin1 tsio2 teh4 ing7 hua3-hak8 pui5-liau7.,speed very slowly tshui1 tso3 tsin1 tsio2 tu2 leh4 phoo2 sian1 huah4 tshui3 hai7 phui1 phui1 tsiau1 e5,tsing3 tsoh4 tsin1 tsio2 teh4 ing7 hua3 hak8 pui5 liau7,speed very slowly tshui1 tso3 tsin1 tsio2 tu2 leh4 phoo2 sian1 huah4 tshui3 hai7 phui1 phui1 tsiau1 e5,1.6,10,2,8,0,8,zh,1,ok
884,a2,fearful,000884_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000884_a2_fearful.wav,long5-tsok4-but8 ai3 ing7--tioh8 e5 pui5.,speak very slowly long fit tsok4 put the name three seven to hide sheath free pet,long5 tsok4 but8 ai3 ing7 tioh8 e5 pui5,speak very slowly long fit tsok4 put the name three seven to hide sheath free pet,1.875,8,1,7,0,8,zh,1,ok
885,a2,happy,000885_a2_happy.wav,/srv/RL_project/repo/outputs/wav/000885_a2_happy.wav,"long2 ma7 ka1-ti7 tse3-tso7,sing1-san2--e5.",speak very slowly long ma7 senn1 khe1 ni5 te7 tse3 tso5 soo2 bing5 kong1 lian5 no thief,long2 ma7 ka1 ti7 tse3 tso7 sing1 san2 e5,speak very slowly long ma7 senn1 khe1 ni5 te7 tse3 tso5 soo2 bing5 kong1 lian5 no thief,1.6666666666666667,9,2,7,0,8,zh,1,ok
886,a2,fearful,000886_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000886_a2_fearful.wav,"tshiunn7 kong2 ke1-sai2-pui5,ti1-sai2-pui5 kah4 lang5 ka1-ti7 pang3--tshut4-lai5 e5 tua7-pui5.",Speak very slowly tshiunn7 kong2 to1 kian1 sit8 too2 pui5 phik4 tiong7 e5 pui5 phik4 kah4 lang5 se2 pu7 khi2 phu7 tsioh4 phu1 lai5 peh8 thue5 sue1 phui5 phinn3,tshiunn7 kong2 ke1 sai2 pui5 ti1 sai2 pui5 kah4 lang5 ka1 ti7 pang3 tshut4 lai5 e5 tua7 pui5,Speak very slowly tshiunn7 kong2 to1 kian1 sit8 too2 pui5 phik4 tiong7 e5 pui5 phik4 kah4 lang5 se2 pu7 khi2 phu7 tsioh4 phu1 lai5 peh8 thue5 sue1 phui5 phinn3,1.2222222222222223,18,7,11,0,11,zh,1,ok
887,a2,surprised,000887_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000887_a2_surprised.wav,"iah8-si7 iong7 tiu7-tshau2,pun3-so3 khi3 au1 tso3 pui5.",speak very slow rather si1 bing7 iong7 si1 koo1 si1 bing7 tshoo1 pun1 thue3 tshui3 khi2 thui3 gua2 tshui3 phui3,iah8 si7 iong7 tiu7 tshau2 pun3 so3 khi3 au1 tso3 pui5,speak very slow rather si1 bing7 iong7 si1 koo1 si1 bing7 tshoo1 pun1 thue3 tshui3 khi2 thui3 gua2 tshui3 phui3,1.7272727272727273,11,1,10,0,9,zh,1,ok
888,a2,sad,000888_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000888_a2_sad.wav,"koh4 tsit8 tsiong2,tio7 si7 tua3 ti7 ke1-a2-lai7 e5 lang5.",speedberrystalk i1 koh4 tshit4 tit4 tsiong1 tioh8 tioh8 ian5 sat4 sian7 bian2 khuan5 le7 koh4 lai7 ke1 bian2 kai2,koh4 tsit8 tsiong2 tio7 si7 tua3 ti7 ke1 a2 lai7 e5 lang5,speedberrystalk i1 koh4 tshit4 tit4 tsiong1 tioh8 tioh8 ian5 sat4 sian7 bian2 khuan5 le7 koh4 lai7 ke1 bian2 kai2,1.4166666666666667,12,2,10,0,7,zh,1,ok
889,a2,disgusted,000889_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000889_a2_disgusted.wav,ui3 hia1--e5 pang3--tshut4-lai5 e5 mih8-kiann7 ka1-ti7 bo5 loo7-ing7.,Speak very slowly ting7 e5 hiau1 ne1 thak8 tshiunn3 put4 le5 ai3 kheh8 mi7 hi3 kia7 gua7 khe1 siong5 luan5 thih4 phian3 thio3,ui3 hia1 e5 pang3 tshut4 lai5 e5 mih8 kiann7 ka1 ti7 bo5 loo7 ing7,Speak very slowly ting7 e5 hiau1 ne1 thak8 tshiunn3 put4 le5 ai3 kheh8 mi7 hi3 kia7 gua7 khe1 siong5 luan5 thih4 phian3 thio3,1.5714285714285714,14,1,13,0,9,zh,1,ok
890,a2,sad,000890_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000890_a2_sad.wav,to7 e7 u7 tsit8-kua2 tsoh4-sit4-lang5 lai5 in2 beh4 ai3-in1 e5 tua7-pui5.,speed very slowly thoo5 phinn3 si5 bing7 iu7 jiat8 tshai1 thak8 kuann2 to2 four seat two lang5 fei5 bing2 to2 be2 ah4 thui1 noo7 e5 fifth to the sweeping,to7 e7 u7 tsit8 kua2 tsoh4 sit4 lang5 lai5 in2 beh4 ai3 in1 e5 tua7 pui5,speed very slowly thoo5 phinn3 si5 bing7 iu7 jiat8 tshai1 thak8 kuann2 to2 four seat two lang5 fei5 bing2 to2 be2 ah4 thui1 noo7 e5 fifth to the sweeping,1.6875,16,2,14,0,13,zh,1,ok
891,a2,disgusted,000891_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000891_a2_disgusted.wav,sui1-lian5 in2 tse1 bian2 hu3 tsinn5.,spec very slowly song5 phainn2 im1 too5 tsong5 bian5 thuh4 tshue7 tsing5,sui1 lian5 in2 tse1 bian2 hu3 tsinn5,spec very slowly song5 phainn2 im1 too5 tsong5 bian5 thuh4 tshue7 tsing5,1.7142857142857142,7,0,7,0,5,zh,1,ok
892,a2,sad,000892_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000892_a2_sad.wav,m7-koh4 kue3-ni5 kue3-tseh4 iau2-si7 ai3 sang3 tsit8-e5-a2 le2-but8.,"Speed very solemn, koh4 kui3 swing beef pue5 the2 tseh4 bian2 ai3 thui5 sai1 tshi1 khai1 beh4 too7 bui2 the3",m7 koh4 kue3 ni5 kue3 tseh4 iau2 si7 ai3 sang3 tsit8 e5 a2 le2 but8,Speed very solemn koh4 kui3 swing beef pue5 the2 tseh4 bian2 ai3 thui5 sai1 tshi1 khai1 beh4 too7 bui2 the3,1.2,15,2,13,0,5,zh,1,ok
893,a2,disgusted,000893_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000893_a2_disgusted.wav,tsok4-tsia2:kang1 ting5-tshiu7.,skyberries loh8 leh4 tso3 tsit8 e7 kang1 gong7 ting1 phinn7 tshio1 khui1,tsok4 tsia2:kang1 ting5 tshiu7,skyberries loh8 leh4 tso3 tsit8 e7 kang1 gong7 ting1 phinn7 tshio1 khui1,3.0,4,0,4,0,8,zh,1,ok
894,a2,fearful,000894_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000894_a2_fearful.wav,na7-bo5 gua7 ka1-iah8 --leh4.,speed very slow ti7 leh4 moo5 e5 kue3 bian2 khah4 ne1 hai2 leh4,na7 bo5 gua7 ka1 iah8 leh4,speed very slow ti7 leh4 moo5 e5 kue3 bian2 khah4 ne1 hai2 leh4,2.0,6,1,5,0,7,zh,1,ok
895,a2,surprised,000895_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000895_a2_surprised.wav,me5-ni5 to7 hoo7 pat8-lang5 in2--khi3.,Speak very slowly me finifit tshik4 kian1 tse3 lang5 pi7 ing7 in2 thut4 thui3,me5 ni5 to7 hoo7 pat8 lang5 in2 khi3,Speak very slowly me finifit tshik4 kian1 tse3 lang5 pi7 ing7 in2 thut4 thui3,1.5,8,2,6,0,6,zh,1,ok
896,a2,fearful,000896_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000896_a2_fearful.wav,u7 tsit8 e5 be7 ke5 e5 sing1-li2-lang5.,"Speak very slowly, she and me say teh emme peh4 peh4 peh4 sin1 kio3 lik8 long5 phainn2",u7 tsit8 e5 be7 ke5 e5 sing1 li2 lang5,Speak very slowly she and me say teh emme peh4 peh4 peh4 sin1 kio3 lik8 long5 phainn2,1.8888888888888888,9,0,9,0,8,zh,1,ok
897,a2,happy,000897_a2_happy.wav,/srv/RL_project/repo/outputs/wav/000897_a2_happy.wav,tak8-kang1 to7 e7 tann1-tioh8 i1 hit4 tann3 ke5.,Speed very slowly tai7 kian1 gua7 tioh8 seven sea tunnel tshio3 iong7 liong5 na7 tann1 nia2 ke1 phui3,tak8 kang1 to7 e7 tann1 tioh8 i1 hit4 tann3 ke5,Speed very slowly tai7 kian1 gua7 tioh8 seven sea tunnel tshio3 iong7 liong5 na7 tann1 nia2 ke1 phui3,1.7,10,1,9,0,8,zh,1,ok
898,a2,sad,000898_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000898_a2_sad.wav,ti7 tak8-si3-ke3 e5 tsng1-a2-thau5 tsit8 e5 tsit8 e5 khi3 kio3-be7.,speed very slowly tio7 tioh8 tshui3 e7 piah4 tsng1 gua7 thoo2 sioh4 tshih8 thai3 e7 si7 tshi1 tsheh4 e7 si7 i2 thui3 kio5 be7 sui2 bian7,ti7 tak8 si3 ke3 e5 tsng1 a2 thau5 tsit8 e5 tsit8 e5 khi3 kio3 be7,speed very slowly tio7 tioh8 tshui3 e7 piah4 tsng1 gua7 thoo2 sioh4 tshih8 thai3 e7 si7 tshi1 tsheh4 e7 si7 i2 thui3 kio5 be7 sui2 bian7,1.6,15,2,13,0,11,zh,1,ok
899,a2,disgusted,000899_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000899_a2_disgusted.wav,na7 kau3 tiong1-tau3 i1 tio7 e7 khi3 tsng1-gua7 e5 tua7-tshiu7-kha1.,sit8 pai5 soo2 li2 kan1 khong5 tshih8 thau5 thau5 e7 oh4 neh4 tioh8 7C khi2 thui2 tsng1 ngoo2 kue3 e5 fe7 loh8 uah8 si7 fe2 ma7,na7 kau3 tiong1 tau3 i1 tio7 e7 khi3 tsng1 gua7 e5 tua7 tshiu7 kha1,sit8 pai5 soo2 li2 kan1 khong5 tshih8 thau5 thau5 e7 oh4 neh4 tioh8 7C khi2 thui2 tsng1 ngoo2 kue3 e5 fe7 loh8 uah8 si7 fe2 ma7,1.6428571428571428,14,3,11,0,12,zh,1,ok
900,a2,angry,000900_a2_angry.wav,/srv/RL_project/repo/outputs/wav/000900_a2_angry.wav,tsiah8-png7 kann1 hioh4-tau3.,Speed very slowly tsiap8 peh4 kah4 noo2 e5 hioh4 siau2 thui3,tsiah8 png7 kann1 hioh4 tau3,Speed very slowly tsiap8 peh4 kah4 noo2 e5 hioh4 siau2 thui3,2.0,5,1,4,0,6,zh,1,ok
901,a2,fearful,000901_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000901_a2_fearful.wav,tsit8-kua2 na7 ti7 i1 tann1 khi3 be7 e5 si5 hu3 bo5 tioh8--e5.,Speak gracefully. tsai1 kuat4 tua7 gak8 se1 bin7 the2 noo7 khan1 oo5 khi3 thui5 beh4 seh8 bih4 si1 phih4 hui3 poo2 phue3 tioh8 tsi1 hu3,tsit8 kua2 na7 ti7 i1 tann1 khi3 be7 e5 si5 hu3 bo5 tioh8 e5,Speak gracefully tsai1 kuat4 tua7 gak8 se1 bin7 the2 noo7 khan1 oo5 khi3 thui5 beh4 seh8 bih4 si1 phih4 hui3 poo2 phue3 tioh8 tsi1 hu3,1.6428571428571428,14,2,12,0,11,zh,1,ok
902,a2,surprised,000902_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000902_a2_surprised.wav,long2 tsai1-iann2 ti7 tiong1-tau3 i1 hioh4-khun3 e5 si5.,Speak very slowly long to1 tsai1 iunn5 e5 to1 te7 gian3 e5 ho5 boo2 huah4 huah4 e5 phiat4 se3 bi2,long2 tsai1 iann2 ti7 tiong1 tau3 i1 hioh4 khun3 e5 si5,Speak very slowly long to1 tsai1 iunn5 e5 to1 te7 gian3 e5 ho5 boo2 huah4 huah4 e5 phiat4 se3 bi2,1.6363636363636365,11,2,9,0,9,zh,1,ok
903,a2,surprised,000903_a2_surprised.wav,/srv/RL_project/repo/outputs/wav/000903_a2_surprised.wav,lai5 tsia1 ka7 kau1-kuan1.,Speak very slowly lai5 peh4 kah4 sian1 kau2 bun5 nua7,lai5 tsia1 ka7 kau1 kuan1,Speak very slowly lai5 peh4 kah4 sian1 kau2 bun5 nua7,1.8,5,1,4,0,5,zh,1,ok
904,a2,fearful,000904_a2_fearful.wav,/srv/RL_project/repo/outputs/wav/000904_a2_fearful.wav,tsin1 tsa2 i2-tsing5.,speed very slowly tshing1 tsau3 uat4 tsing3,tsin1 tsa2 i2 tsing5,speed very slowly tshing1 tsau3 uat4 tsing3,1.75,4,0,4,0,3,zh,1,ok
905,a2,sad,000905_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000905_a2_sad.wav,be2 ke5 si7 u7 phiat4-poo7--e5.,speak very slowly be7 phua3 e5 se2 bin5 se2 bin5,be2 ke5 si7 u7 phiat4 poo7 e5,speak very slowly be7 phua3 e5 se2 bin5 se2 bin5,1.4285714285714286,7,0,7,0,3,zh,1,ok
906,a2,disgusted,000906_a2_disgusted.wav,/srv/RL_project/repo/outputs/wav/000906_a2_disgusted.wav,"ai3 sing1 iong7 tsing2-thau5-a2 ka7 tsam1 tsit8-sut4-a2 lai5 tshui3--nih4 tam1 khuann3 u7 kam1,phinn7 khuann3 u7 phang1--bo5.",Sneak very slowly e5 tshing5 siong3 iong7 tsing3 thong1 thu2 giah8 koh4 i2 penn7 tsau2 moo5 tsheh4 tshih4 thu2 lai5 phiat4 tshui3 too3 neh4 thak8 siong7 khuann3 Joseph van Camomilla mi7 huann7 Jovan Pankoneffai.,ai3 sing1 iong7 tsing2 thau5 a2 ka7 tsam1 tsit8 sut4 a2 lai5 tshui3 nih4 tam1 khuann3 u7 kam1 phinn7 khuann3 u7 phang1 bo5,Sneak very slowly e5 tshing5 siong3 iong7 tsing3 thong1 thu2 giah8 koh4 i2 penn7 tsau2 moo5 tsheh4 tshih4 thu2 lai5 phiat4 tshui3 too3 neh4 thak8 siong7 khuann3 Joseph van Camomilla mi7 huann7 Jovan Pankoneffai,1.3043478260869565,23,4,19,0,11,zh,1,ok
907,a2,neutral,000907_a2_neutral.wav,/srv/RL_project/repo/outputs/wav/000907_a2_neutral.wav,in1-ui7 na7-si7 kui1-tann3 an2-ne1 phinn7.,speedberries tsok8 ni5 ui5 bian7 na5 jiam7 se3 biat8 kui1 iann5 tan2 thuann1 ti1 phenn3,in1 ui7 na7 si7 kui1 tann3 an2 ne1 phinn7,speedberries tsok8 ni5 ui5 bian7 na5 jiam7 se3 biat8 kui1 iann5 tan2 thuann1 ti1 phenn3,1.5555555555555556,9,1,8,0,6,zh,1,ok
908,a2,happy,000908_a2_happy.wav,/srv/RL_project/repo/outputs/wav/000908_a2_happy.wav,khi3-bi7 siunn1 tang7.,"Speak very slowly, Keter boy! ngah4 tang7 gun2",khi3 bi7 siunn1 tang7,Speak very slowly Keter boy ngah4 tang7 gun2,1.75,4,1,3,0,4,zh,1,ok
909,a2,sad,000909_a2_sad.wav,/srv/RL_project/repo/outputs/wav/000909_a2_sad.wav,tshau3-tsho1 phih8-pha7.,"Speedberry soldering toy, Chihape 7",tshau3 tsho1 phih8 pha7,Speedberry soldering toy Chihape 7,1.25,4,0,4,0,1,zh,1,ok
910,a2,neutral,000910_a2_neutral.wav,/srv/RL_project/repo/outputs/wav/000910_a2_neutral.wav,gua9 bai2 bi7 --leh4.,"Speak very slowly, m7 guan7 me5 to2 me5 se1 bian2 leh4",gua9 bai2 bi7 leh4,Speak very slowly m7 guan7 me5 to2 me5 se1 bian2 leh4,2.5,4,1,3,0,7,zh,1,ok
